cod_client,cod_product,date_sales,qty_product,sale_value
18512,2448,20190226,192.0,69216
18512,8372,20190226,96.0,134176
18512,8376,20190226,96.0,134176
18512,23968,20190226,96.0,134176
18512,23972,20190226,96.0,134176
18512,8260,20190226,96.0,125216
18512,4460,20190226,192.0,111776
59808,2120,20190226,64.0,71456
59808,2412,20190226,64.0,86.24
59808,2192,20190226,96.0,31584
59808,9824,20190226,96.0,75936
59808,2380,20190226,192.0,69216
59808,8448,20190226,64.0,36.96
59808,8452,20190226,64.0,36.96
59808,8204,20190226,64.0,44576
59808,8208,20190226,64.0,37856
59808,8212,20190226,64.0,44576
59808,8216,20190226,64.0,37856
59808,8220,20190226,64.0,44576
59808,8224,20190226,64.0,37856
59808,8244,20190226,64.0,37856
59808,2128,20190226,192.0,31136
59808,24036,20190226,32.0,156576
59808,8328,20190226,48.0,118496
59808,8320,20190226,32.0,80416
59808,8336,20190226,48.0,118496
59808,8352,20190226,48.0,118496
59808,8324,20190226,48.0,50.4
59808,8388,20190226,32.0,105056
59808,17996,20190226,96.0,37856
59808,17716,20190226,32.0,781.76
59808,18768,20190226,32.0,647.36
22144,2300,20190226,384.0,100576
22144,2284,20190226,384.0,73696
22144,2180,20190226,192.0,28.0
22144,2248,20190226,192.0,36.96
22144,2380,20190226,192.0,66976
22144,2364,20190226,192.0,66976
22144,2124,20190226,384.0,33376
19248,2128,20190226,1152.0,28896
19248,2132,20190226,256.0,122.08
19248,2192,20190226,480.0,29344
19248,2196,20190226,128.0,99.68
19248,8456,20190226,384.0,31136
19248,9824,20190226,384.0,73696
19248,2356,20190226,192.0,100576
19248,2324,20190226,320.0,40096
19248,2408,20190226,384.0,49056
19248,24040,20190226,96.0,140896
19248,8336,20190226,96.0,116256
19248,8328,20190226,96.0,116256
19248,24024,20190226,96.0,280.0
19248,23976,20190226,384.0,134176
19248,24020,20190226,192.0,156576
19248,2440,20190226,192.0,133728
19248,2472,20190226,192.0,141.12
19248,10256,20190226,576.0,80416
19248,4464,20190226,192.0,109536
19248,4456,20190226,192.0,109536
19248,4460,20190226,192.0,109536
19248,2464,20190226,384.0,89376
29136,23972,20190227,384.0,134176
29136,8260,20190227,384.0,122976
29136,8376,20190227,192.0,134176
29136,8328,20190227,288.0,116256
29136,8352,20190227,384.0,116256
29136,8388,20190227,768.0,102816
29136,8384,20190227,768.0,102816
29136,8380,20190227,384.0,102816
29136,24068,20190227,384.0,32.48
29136,8424,20190227,384.0,31136
29136,8428,20190227,384.0,25984
29136,2468,20190227,384.0,84896
29136,2128,20190227,1920.0,28896
29136,2132,20190227,768.0,122.08
29136,2140,20190227,320.0,33152
29136,2148,20190227,576.0,104.16
29136,1724,20190227,384.0,64736
29136,2152,20190227,960.0,71456
29136,2160,20190227,1152.0,84896
29136,9824,20190227,768.0,73696
29136,2192,20190227,960.0,29344
29136,2196,20190227,256.0,99.68
29136,2240,20190227,384.0,109536
29136,2252,20190227,384.0,60256
29136,2260,20190227,384.0,73696
29136,5348,20190227,320.0,32.48
29136,2292,20190227,384.0,84896
29136,2300,20190227,192.0,100576
29136,2324,20190227,1600.0,31136
29136,2328,20190227,96.0,134176
29136,2348,20190227,384.0,92.96
29136,2380,20190227,384.0,66976
29136,2396,20190227,960.0,26656
29136,2444,20190227,384.0,60256
29136,3020,20190227,320.0,61.6
29136,2268,20190227,384.0,45472
29136,2412,20190227,384.0,84.0
29136,2172,20190227,960.0,44576
29136,2176,20190227,480.0,234752
29136,2212,20190227,96.0,232736
128192,6520,20190227,1200.0,59584
128192,6508,20190227,1200.0,50.4
128192,6512,20190227,1200.0,50.4
128192,6516,20190227,1200.0,59584
128192,3584,20190227,1200.0,170.24
128192,3588,20190227,1200.0,128.8
128192,3592,20190227,1200.0,128.8
128192,3596,20190227,1200.0,170.24
128192,3604,20190227,320.0,424.48
128192,3600,20190227,320.0,306656
128192,3608,20190227,320.0,306656
128192,3612,20190227,320.0,424.48
128192,18004,20190227,192.0,100576
9344,23976,20190227,192.0,134176
9344,23968,20190227,192.0,134176
9344,8260,20190227,192.0,122976
9344,4464,20190227,576.0,109536
9344,4456,20190227,576.0,109536
9344,4460,20190227,576.0,109536
9344,8264,20190227,720.0,89376
9344,24028,20190227,192.0,152096
9344,24032,20190227,192.0,118496
9344,8292,20190227,480.0,58016
9344,8328,20190227,192.0,116256
9344,8336,20190227,192.0,116256
9344,8352,20190227,192.0,116256
9344,24020,20190227,192.0,156576
9344,24000,20190227,192.0,33376
9344,24008,20190227,240.0,347.2
9344,24016,20190227,240.0,228.48
9344,8380,20190227,384.0,102816
9344,8384,20190227,768.0,102816
9344,8388,20190227,768.0,102816
9344,24004,20190227,960.0,40096
9344,8372,20190227,192.0,134176
9344,3596,20190227,800.0,170.24
9344,3604,20190227,640.0,424.48
9344,8204,20190227,192.0,42336
9344,8208,20190227,384.0,35616
9344,8212,20190227,384.0,42336
9344,8216,20190227,384.0,35616
9344,8220,20190227,384.0,42336
9344,8224,20190227,384.0,35616
9344,8232,20190227,384.0,42336
9344,8240,20190227,384.0,42336
9344,8244,20190227,384.0,35616
9344,8424,20190227,384.0,31136
9344,24076,20190227,192.0,106176
9344,2120,20190227,384.0,69216
9344,2116,20190227,1152.0,56.0
9344,2128,20190227,768.0,28896
9344,2132,20190227,384.0,122.08
9344,2140,20190227,320.0,33152
9344,2148,20190227,576.0,104.16
9344,2160,20190227,384.0,84896
9344,9824,20190227,384.0,73696
9344,9760,20190227,384.0,40096
9344,9780,20190227,320.0,41.44
9344,9768,20190227,320.0,98336
9344,2192,20190227,480.0,29344
9344,2196,20190227,128.0,99.68
9344,2204,20190227,480.0,75.04
9344,2240,20190227,384.0,109536
9344,2260,20190227,768.0,73696
9344,2268,20190227,384.0,45472
9344,2420,20190227,384.0,72.8
9344,8436,20190227,384.0,92.96
9344,2452,20190227,384.0,54.88
9344,2256,20190227,384.0,54.88
9344,5348,20190227,320.0,32.48
9344,5604,20190227,320.0,66976
9344,8440,20190227,384.0,23.52
9344,8444,20190227,384.0,23.52
9344,5600,20190227,320.0,62496
9344,2308,20190227,384.0,129696
9344,2324,20190227,1280.0,31136
9344,8448,20190227,384.0,34.72
9344,9784,20190227,384.0,51296
9344,2396,20190227,1440.0,26656
9344,8456,20190227,384.0,31136
9344,2444,20190227,384.0,60256
9344,3020,20190227,320.0,61.6
9344,2412,20190227,384.0,84.0
9344,17956,20190227,768.0,33376
9344,18004,20190227,768.0,100576
9344,18000,20190227,768.0,58016
9344,17996,20190227,2560.0,33376
9344,18008,20190227,384.0,53536
9344,18012,20190227,384.0,46816
9344,18056,20190227,640.0,143136
9344,17940,20190227,1920.0,25.76
9344,9756,20190227,4800.0,96096
15360,3620,20190227,1920.0,161.28
15360,3624,20190227,1920.0,51296
15360,11600,20190227,384.0,82656
15360,23132,20190227,960.0,114016
15360,23124,20190227,320.0,114016
15360,7424,20190227,192.0,170016
15360,5316,20190227,768.0,80416
15360,7416,20190227,384.0,86912
15360,5320,20190227,128.0,235.2
15360,5324,20190227,768.0,89376
15360,3628,20190227,384.0,114016
15360,3632,20190227,384.0,89376
15360,3636,20190227,384.0,89376
15360,3640,20190227,384.0,75936
15360,3652,20190227,768.0,87136
15360,4876,20190227,96.0,134176
15360,5308,20190227,384.0,105056
27536,4464,20190227,96.0,109536
27536,4456,20190227,96.0,109536
27536,4460,20190227,96.0,109536
27536,17940,20190227,384.0,25.76
27536,17996,20190227,96.0,44576
27536,2412,20190227,96.0,84.0
27536,2284,20190227,192.0,73696
27536,24136,20190227,16.0,164.64
11792,2348,20190227,576.0,92.96
11792,2380,20190227,576.0,66976
11792,2232,20190227,384.0,70.56
11792,2332,20190227,192.0,92.96
11792,2364,20190227,192.0,66976
11792,2184,20190227,192.0,28.0
11792,2468,20190227,384.0,84896
11792,9760,20190227,384.0,46816
11792,2112,20190227,128.0,209.44
11792,2128,20190227,384.0,28896
11792,2396,20190227,480.0,26656
11792,8332,20190227,192.0,48.16
11792,8388,20190227,384.0,102816
11792,4460,20190227,192.0,109536
67232,8292,20190227,240.0,58016
67232,18004,20190227,96.0,123.2
67232,8260,20190227,96.0,122976
67232,23176,20190227,512.0,75.04
12304,2128,20190227,384.0,28896
12304,2396,20190227,480.0,26656
12304,2324,20190227,320.0,31136
12304,2240,20190227,384.0,109536
12304,24020,20190227,192.0,156576
12304,17940,20190227,384.0,25.76
12304,2172,20190227,480.0,44576
12304,24028,20190227,96.0,152096
12304,2140,20190227,320.0,33152
12304,2116,20190227,384.0,56.0
12304,18000,20190227,384.0,58016
12304,4464,20190227,192.0,109536
12304,24000,20190227,192.0,33376
20832,9756,20190227,240.0,96096
20832,2232,20190227,192.0,70.56
20832,2116,20190227,96.0,56.0
20832,2192,20190227,96.0,29344
20832,8332,20190227,64.0,48.16
20832,8348,20190227,64.0,48.16
20832,4544,20190227,96.0,28.0
20832,17668,20190227,96.0,37408
20832,23544,20190227,192.0,28896
20832,17992,20190227,96.0,46816
20832,6520,20190227,160.0,59584
13392,24224,20190227,512.0,37408
13392,17996,20190227,512.0,33376
13392,4460,20190227,192.0,109536
13392,4456,20190227,192.0,109536
13392,4464,20190227,192.0,109536
13392,6516,20190227,400.0,59584
13392,6512,20190227,400.0,59584
13392,6520,20190227,400.0,59584
126656,2128,20190227,192.0,28896
126656,2120,20190227,96.0,69216
126656,2232,20190227,192.0,70.56
126656,4464,20190227,192.0,109536
126656,4456,20190227,192.0,109536
126656,4460,20190227,192.0,109536
126656,2324,20190227,192.0,31136
126656,9756,20190227,240.0,96096
58560,9756,20190227,240.0,89.37824
58560,17996,20190227,192.0,37856
58560,2300,20190227,192.0,100576
58560,1724,20190227,192.0,64736
58560,2252,20190227,192.0,60256
58560,4460,20190227,96.0,109536
58560,2440,20190227,96.0,133728
22912,2328,20190227,192.0,134176
20368,17996,20190227,512.0,33376
20368,2240,20190227,96.0,109536
20368,2356,20190227,96.0,100576
20368,2160,20190227,192.0,84896
20368,2148,20190227,192.0,104.16
20368,2116,20190227,384.0,56.0
20368,2140,20190227,320.0,33152
20368,2260,20190227,192.0,73696
20368,2328,20190227,192.0,134176
20368,2324,20190227,320.0,31136
20368,2444,20190227,64.0,60256
20368,2128,20190227,768.0,28896
20368,8348,20190227,96.0,48.16
20368,8332,20190227,96.0,48.16
20368,8448,20190227,96.0,34.72
20368,8424,20190227,96.0,31136
20368,8452,20190227,192.0,34.72
20368,2192,20190227,160.0,29344
20368,9824,20190227,192.0,73696
20368,8428,20190227,192.0,25984
20368,4460,20190227,192.0,109536
20368,4456,20190227,96.0,109536
20368,8292,20190227,240.0,58016
20368,2176,20190227,96.0,234752
20368,2172,20190227,480.0,44576
20368,2208,20190227,192.0,50.4
20368,6520,20190227,400.0,59584
20368,6512,20190227,400.0,50.4
20368,6516,20190227,400.0,59584
20368,24008,20190227,128.0,347.2
20368,2136,20190227,96.0,206.08
20368,2152,20190227,192.0,71456
20368,1724,20190227,192.0,64736
20368,24032,20190227,192.0,118496
20368,24016,20190227,112.0,228.48
12816,4460,20190227,192.0,109536
12816,4456,20190227,192.0,109536
12816,4464,20190227,192.0,109536
12816,24168,20190227,48.0,115.36
12816,24172,20190227,32.0,115.36
12816,18056,20190227,128.0,143136
12816,17940,20190227,1152.0,24416
12816,2448,20190227,192.0,66976
56720,8212,20190227,192.0,46816
56720,8220,20190227,192.0,46816
56720,8232,20190227,192.0,46816
56720,4460,20190227,192.0,109536
56720,4456,20190227,96.0,109536
56720,4464,20190227,96.0,109536
56720,24024,20190227,48.0,280.0
56720,2336,20190227,80.0,1704.64
56720,2368,20190227,32.0,1256.64
56720,2268,20190227,384.0,45472
56720,23968,20190227,96.0,134176
56720,9756,20190227,240.0,89.37824
128528,2304,20190227,80.0,2475.2
128528,2156,20190227,48.0,1400.0
122992,2192,20190227,192.0,29344
122992,8456,20190227,192.0,31136
122992,2160,20190227,192.0,84896
9376,2324,20190227,320.0,31136
9376,2116,20190227,384.0,56.0
9376,2128,20190227,384.0,28896
9376,2256,20190227,96.0,54.88
9376,2172,20190227,192.0,44576
9376,24004,20190227,480.0,40096
109008,8352,20190227,96.0,116256
109008,8328,20190227,96.0,116256
109008,24020,20190227,192.0,160832
109008,2128,20190227,768.0,33376
109008,2324,20190227,320.0,42336
109008,2192,20190227,480.0,29344
109008,2176,20190227,96.0,234752
109008,24028,20190227,192.0,152096
109008,23112,20190227,160.0,288.96
109008,24360,20190227,192.0,190176
109008,17940,20190227,1152.0,28672
109008,24004,20190227,960.0,43.68
109008,9756,20190227,2400.0,87.14048000000001
109008,23920,20190227,768.0,82656
109008,23176,20190227,1024.0,75.04
109008,18008,20190227,384.0,66752
55168,8388,20190227,768.0,102816
55168,17972,20190227,192.0,66976
55168,17976,20190227,192.0,66976
55168,23540,20190227,384.0,107296
55168,23536,20190227,384.0,107296
55168,23316,20190227,192.0,58016
55168,18344,20190227,64.0,156576
55168,10180,20190227,32.0,266.56
55600,9756,20190227,1200.0,89.37824
55600,24280,20190227,96.0,129696
55600,24284,20190227,96.0,140896
55600,3652,20190227,192.0,87136
70000,8240,20190227,192.0,44576
70000,23964,20190227,384.0,33376
70000,17996,20190227,512.0,37856
70000,9756,20190227,2400.0,87136
16768,11608,20190227,16.0,114688
16768,24204,20190227,16.0,114688
16768,9956,20190227,16.0,114688
16768,9952,20190227,16.0,114688
16768,2152,20190227,192.0,71456
16768,2192,20190227,480.0,29344
16768,2232,20190227,192.0,70.56
16768,2316,20190227,192.0,37856
16768,2324,20190227,320.0,42336
16768,2348,20190227,192.0,110208
16768,2380,20190227,192.0,86016
16768,2396,20190227,480.0,28896
16768,10252,20190227,192.0,148.96
16768,8232,20190227,192.0,44352
127136,8240,20190227,96.0,42336
127136,9768,20190227,96.0,98336
127136,2140,20190227,96.0,40096
127136,2260,20190227,96.0,73696
127136,2392,20190227,96.0,52.64
127136,2396,20190227,96.0,26656
127136,2148,20190227,96.0,104.16
127136,2192,20190227,96.0,29344
127136,2172,20190227,160.0,44576
127136,10256,20190227,288.0,80416
127136,1724,20190227,192.0,66976
127136,6520,20190227,160.0,59584
127136,2128,20190227,96.0,28896
127136,5604,20190227,160.0,66976
127136,8276,20190227,192.0,46816
127136,2412,20190227,96.0,84.0
127136,8428,20190227,96.0,25984
127136,24076,20190227,80.0,106176
127136,8208,20190227,48.0,35616
127136,8224,20190227,48.0,35616
127136,8244,20190227,48.0,35616
127136,23996,20190227,96.0,78176
127136,6472,20190227,80.0,111776
127136,18304,20190227,32.0,156576
105296,2128,20190227,384.0,33376
105296,2192,20190227,384.0,29344
105296,2172,20190227,480.0,44576
105296,8272,20190227,384.0,35616
105296,5604,20190227,80.0,66976
105296,9784,20190227,384.0,51296
105296,23964,20190227,384.0,33376
105296,24076,20190227,192.0,106176
72672,2192,20190227,240.0,29344
72672,2140,20190227,320.0,40096
72672,2324,20190227,320.0,42336
72672,2208,20190227,240.0,50.4
72672,8348,20190227,96.0,48.16
72672,23748,20190227,384.0,37856
17936,4460,20190227,192.0,109536
17936,8348,20190227,192.0,48.16
17936,8332,20190227,192.0,48.16
17936,8388,20190227,384.0,102816
17936,9756,20190227,2400.0,87136
17936,3604,20190227,160.0,424.48
17936,3612,20190227,160.0,424.48
17936,3608,20190227,160.0,311.36
17936,2380,20190227,192.0,66976
17328,2120,20190227,384.0,69216
17328,8288,20190227,480.0,58016
17328,3608,20190227,80.0,311.36
17328,3604,20190227,80.0,424.48
17328,23380,20190227,240.0,58016
127856,18060,20190227,800.0,692.16
21376,2128,20190227,384.0,28896
21376,9756,20190227,240.0,96096
32016,2420,20190227,384.0,95.2
32016,2160,20190227,384.0,84896
32016,8328,20190227,288.0,127456
32016,8352,20190227,192.0,127456
32016,3612,20190227,320.0,424.48
32016,3608,20190227,320.0,306656
32016,3600,20190227,320.0,306656
32016,3604,20190227,320.0,424.48
32016,2132,20190227,384.0,122.08
32016,2172,20190227,2400.0,44576
74960,9756,20190227,240.0,96096
74960,4572,20190227,48.0,89376
74960,24364,20190227,64.0,156576
74960,24360,20190227,32.0,190176
14448,8424,20190227,96.0,31136
14448,2412,20190227,96.0,84.0
14448,9756,20190227,240.0,96096
14448,4464,20190227,48.0,109536
14448,4456,20190227,48.0,109536
14448,17540,20190227,32.0,122976
14448,3008,20190227,32.0,122976
51104,2160,20190227,384.0,84896
51104,2148,20190227,576.0,104.16
51104,2240,20190227,384.0,109536
51104,2184,20190227,192.0,28.0
51104,2200,20190227,192.0,53536
51104,8452,20190227,96.0,34.72
51104,8436,20190227,96.0,92.96
51104,2104,20190227,192.0,43.68
51104,2100,20190227,192.0,46816
51104,2216,20190227,192.0,53.76
51104,3020,20190227,96.0,61.6
51104,2468,20190227,96.0,84896
51104,9760,20190227,96.0,40096
51104,9824,20190227,96.0,73696
51104,2244,20190227,192.0,48.16
51104,2344,20190227,192.0,55776
51104,4464,20190227,192.0,109536
51104,4456,20190227,192.0,109536
51104,4460,20190227,192.0,109536
51104,24036,20190227,80.0,156576
51104,16620,20190227,96.0,111776
51104,24032,20190227,96.0,118496
51104,24024,20190227,48.0,280.0
51104,23976,20190227,48.0,134176
51104,2440,20190227,96.0,133728
51104,11652,20190227,240.0,19936
51104,11648,20190227,240.0,19936
51104,11644,20190227,240.0,19936
51104,11656,20190227,240.0,19936
51104,24304,20190227,48.0,60256
51104,24308,20190227,48.0,60256
51104,24312,20190227,48.0,60256
51104,24376,20190227,160.0,167776
51104,24360,20190227,192.0,190176
51104,24280,20190227,32.0,129696
68272,2172,20190227,480.0,44576
68272,2116,20190227,192.0,42336
68272,2128,20190227,192.0,28896
68272,2208,20190227,192.0,50.4
68272,2324,20190227,96.0,42336
68272,3584,20190227,48.0,170.24
68272,3588,20190227,48.0,128.8
68272,3592,20190227,48.0,128.8
68272,17944,20190227,96.0,28896
68272,17956,20190227,96.0,33376
70800,9756,20190227,240.0,96096
70800,2324,20190227,192.0,42336
70800,2120,20190227,96.0,69216
70800,24012,20190227,48.0,158816
70800,17996,20190227,192.0,37856
92480,8212,20190227,576.0,42336
92480,8232,20190227,384.0,42336
92480,3020,20190227,512.0,61.6
92480,2336,20190227,16.0,1704.64
126032,2232,20190227,192.0,70.56
126032,1724,20190227,192.0,64736
126032,8424,20190227,96.0,31136
126032,2116,20190227,96.0,42336
126032,3632,20190227,192.0,89376
26832,8204,20190227,192.0,42336
26832,8212,20190227,192.0,42336
26832,4464,20190227,192.0,109536
26832,4456,20190227,192.0,109536
26832,4460,20190227,192.0,109536
26832,16760,20190227,160.0,221.76
26832,16756,20190227,160.0,282.24
56160,4464,20190227,192.0,109536
56160,4456,20190227,192.0,109536
56160,4460,20190227,192.0,109536
56160,3604,20190227,160.0,424.48
56160,3600,20190227,160.0,306656
56160,3608,20190227,160.0,306656
56160,3612,20190227,160.0,424.48
56160,24068,20190227,192.0,32.48
56160,8424,20190227,384.0,31136
56160,8448,20190227,384.0,34.72
56160,8452,20190227,384.0,34.72
56160,8276,20190227,192.0,41.44
56160,2140,20190227,320.0,40096
56160,8428,20190227,384.0,25984
56160,8456,20190227,384.0,31136
56160,2148,20190227,576.0,104.16
56160,9824,20190227,384.0,73696
56160,8440,20190227,384.0,24416
56160,8432,20190227,384.0,31136
56160,2448,20190227,192.0,66976
56160,2464,20190227,384.0,89376
56160,2332,20190227,192.0,92.96
56160,2396,20190227,480.0,26656
8480,6012,20190227,96.0,69216
8480,8424,20190227,192.0,31136
8480,24040,20190227,48.0,140896
8480,4464,20190227,64.0,109536
8480,4456,20190227,64.0,109536
8480,4460,20190227,64.0,109536
8480,3604,20190227,80.0,424.48
8480,3600,20190227,80.0,306656
8480,3608,20190227,80.0,306656
8480,3612,20190227,80.0,424.48
8480,23132,20190227,320.0,111776
81040,9988,20190228,48.0,223776
81040,10092,20190228,48.0,223776
81040,21848,20190228,48.0,178976
81040,10020,20190228,32.0,380576
81040,18344,20190228,48.0,158816
81040,11236,20190228,48.0,178976
6176,8384,20190228,768.0,102816
6176,8388,20190228,768.0,102816
6176,3020,20190228,640.0,61.6
6176,2396,20190228,1920.0,26656
6176,2128,20190228,3840.0,28896
6176,2132,20190228,1280.0,122.08
6176,2324,20190228,3200.0,31136
